Run,Model,Frontend,Framework,Backend,Platform,Target,Setup Cycles,Setup Instructions,Run Cycles,Run Instructions,Deinit Cycles,Deinit Instructions,Total Cycles,Total Instructions,Setup CPI,Run CPI,Total CPI,Simulated Instructions,MIPS,Runtime [s],Validation,Run Stage Time [s],Total ROM,Total RAM,ROM read-only,ROM code,ROM misc,RAM data,RAM zero-init data,Compile Stage Time [s],Build Stage Time [s],Load Stage Time [s],Features,Config,Postprocesses,Comment
0,micro_kws_m_fp32,tflite,iree,ireevmvx,mlif,etiss,771855,771855,4724863647,4724863647,24236,24236,4725659975,4725659975,1.0,1.0,1.0,4725680000,88.7917,47.25659975,True,53.27434515953064,590760,14920,190352,400288,120,5860,9060,26.0605571269989,3.716820240020752,0.001725912094116211,[],"{'micro_kws_m_fp32.output_types': {'StatefulPartitionedCall:0': 'float32'}, 'micro_kws_m_fp32.input_types': {'serving_default_input:0': 'float32'}, 'micro_kws_m_fp32.output_shapes': {'StatefulPartitionedCall:0': [1, 10]}, 'micro_kws_m_fp32.input_shapes': {'serving_default_input:0': [1, 1960]}, 'micro_kws_m_fp32.metadata_path': 'definition.yml', 'micro_kws_m_fp32.support_path': None, 'micro_kws_m_fp32.inputs_path': None, 'micro_kws_m_fp32.outputs_path': None, 'micro_kws_m_fp32.output_labels_path': None, 'micro_kws_m_fp32.params_path': None, 'tflite_analyze.script': None, 'tflite.use_inout_data': False, 'tflite.gen_data': False, 'tflite.gen_data_fill_mode': None, 'tflite.gen_data_file': None, 'tflite.gen_data_number': None, 'tflite.gen_data_fmt': None, 'tflite.gen_ref_data': False, 'tflite.gen_ref_data_mode': None, 'tflite.gen_ref_data_file': None, 'tflite.gen_ref_data_fmt': None, 'tflite.gen_ref_labels': False, 'tflite.gen_ref_labels_mode': None, 'tflite.gen_ref_labels_file': None, 'tflite.gen_ref_labels_fmt': None, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tflite.analyze_enable': False, 'tflite.analyze_script': None, 'tflite.check_integrity': False, 'iree.version': '3.1', 'ireevmvx.print_outputs': False, 'ireevmvx.opt_level': None, 'ireevmvx.target_cpu': None, 'ireevmvx.target_triple': None, 'ireevmvx.target_abi': None, 'ireevmvx.target_cpu_features': None, 'ireevmvx.iree_compile_extra_args': [], 'ireevmvx.num_threads': 16, 'ireevmvx.strip_assertions': None, 'ireevmvx.target_vector_width': None, 'ireevmvx.target_scalable_vectorization': None, 'ireevmvx.loop_unroll': True, 'etiss.print_outputs': '1', 'etiss.fpu': 'double', 'etiss.compressed': '1', 'etiss.atomic': '1', 'riscv_gcc_rv32.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': None, 'etissvp.script': None, 'riscv_gcc_rv64.install_dir': None, 'riscv_gcc.name': None, 'etissvp.exe': None, 'riscv_gcc_rv64.name': None, 'mlif.toolchain': 'gcc', 'riscv_gcc.install_dir': None, 'riscv_gcc_rv64.variant': None, 'riscv_gcc_rv32.variant': 'unknown', 'etiss.repeat': None, 'etiss.temp_dir_base': None, 'etiss.fclk': 100000000.0, 'etiss.xlen': 32, 'etiss.embedded': False, 'etiss.multiply': True, 'etiss.timeout_sec': 0, 'etiss.extensions': [], 'etiss.arch': None, 'etiss.abi': None, 'etiss.cmodel': None, 'etiss.cpu': None, 'etiss.enable_vext': False, 'etiss.vext_spec': 1.0, 'etiss.embedded_vext': False, 'etiss.vlen': 0, 'etiss.elen': 32, 'etiss.gdbserver_enable': False, 'etiss.gdbserver_attach': False, 'etiss.gdbserver_port': 2222, 'etiss.debug_etiss': False, 'etiss.trace_memory': False, 'etiss.plugins': [], 'etiss.verbose': False, 'etiss.cpu_arch': None, 'etiss.rom_start': 16777216, 'etiss.rom_size': 8388608, 'etiss.ram_start': 25165824, 'etiss.ram_size': 67108864, 'etiss.flash_start': None, 'etiss.flash_size': None, 'etiss.cycle_time_ps': 31250, 'etiss.enable_pext': False, 'etiss.pext_spec': 0.96, 'etiss.jit': None, 'etiss.allow_error': False, 'etiss.max_block_size': None, 'etiss.enable_xcorevmac': False, 'etiss.enable_xcorevmem': False, 'etiss.enable_xcorevbi': False, 'etiss.enable_xcorevalu': False, 'etiss.enable_xcorevbitmanip': False, 'etiss.enable_xcorevsimd': False, 'etiss.enable_xcorevhwlp': False, 'etiss.extra_int_config': {}, 'etiss.extra_bool_config': {}, 'etiss.extra_string_config': {}, 'etiss.extra_plugin_config': {}, 'etiss.use_run_helper': True, 'etiss.exit_on_loop': False, 'etiss.log_pc': False, 'etiss.log_level': None, 'etiss.enable_semihosting': True, 'etiss.jit_gcc_cleanup': True, 'etiss.jit_verify': False, 'etiss.jit_debug': False, 'etiss.load_integrated_libraries': True, 'etiss.use_stats_file': False, 'etiss.final_arch': 'rv32gc', 'etiss.final_abi': 'ilp32d', 'mlif.debug_symbols': '1', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.num_threads': 16, 'mlif.template': 'ml_interface', 'mlif.template_version': None, 'mlif.ignore_data': True, 'mlif.skip_check': False, 'mlif.fail_on_error': False, 'mlif.model_support_dir': None, 'mlif.prebuild_lib_path': None, 'mlif.optimize': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.verbose_makefile': False, 'mlif.lto': False, 'mlif.slim_cpp': True, 'mlif.garbage_collect': True, 'mlif.strip_strings': False, 'mlif.unroll_loops': None, 'mlif.inline_functions': None, 'mlif.goal': 'generic_mlonmcu', 'mlif.set_inputs': False, 'mlif.set_inputs_interface': None, 'mlif.get_outputs': False, 'mlif.get_outputs_interface': None, 'mlif.get_outputs_fmt': None, 'mlif.batch_size': None, 'mlif.model_support_file': None, 'mlif.model_support_lib': None, 'mlif.fuse_ld': None, 'mlif.global_isel': False, 'mlif.extend_attrs': False, 'mlif.ccache': False, 'mlif.custom_entry': None}",[],-
1,micro_kws_m_quantized,tflite,iree,ireevmvx,mlif,etiss,778740,778740,4439156629,4439156629,24308,24308,4439959912,4439959912,1.0,1.0,1.0,4439980000,84.6832,44.39959912,True,52.5204062461853,511064,9032,111056,399888,120,5860,3172,26.61265277862549,3.9524030685424805,0.00017309188842773438,[],"{'micro_kws_m_quantized.input_shapes': None, 'micro_kws_m_quantized.output_shapes': None, 'micro_kws_m_quantized.input_types': None, 'micro_kws_m_quantized.output_types': None, 'micro_kws_m_quantized.support_path': None, 'micro_kws_m_quantized.inputs_path': None, 'micro_kws_m_quantized.outputs_path': None, 'micro_kws_m_quantized.output_labels_path': None, 'micro_kws_m_quantized.params_path': None, 'tflite_analyze.script': None, 'tflite.use_inout_data': False, 'tflite.gen_data': False, 'tflite.gen_data_fill_mode': None, 'tflite.gen_data_file': None, 'tflite.gen_data_number': None, 'tflite.gen_data_fmt': None, 'tflite.gen_ref_data': False, 'tflite.gen_ref_data_mode': None, 'tflite.gen_ref_data_file': None, 'tflite.gen_ref_data_fmt': None, 'tflite.gen_ref_labels': False, 'tflite.gen_ref_labels_mode': None, 'tflite.gen_ref_labels_file': None, 'tflite.gen_ref_labels_fmt': None, 'tflite.visualize_enable': False, 'tflite.visualize_script': None, 'tflite.split_layers': False, 'tflite.pack_script': None, 'tflite.analyze_enable': False, 'tflite.analyze_script': None, 'tflite.check_integrity': False, 'iree.version': '3.1', 'ireevmvx.print_outputs': False, 'ireevmvx.opt_level': None, 'ireevmvx.target_cpu': None, 'ireevmvx.target_triple': None, 'ireevmvx.target_abi': None, 'ireevmvx.target_cpu_features': None, 'ireevmvx.iree_compile_extra_args': [], 'ireevmvx.num_threads': 16, 'ireevmvx.strip_assertions': None, 'ireevmvx.target_vector_width': None, 'ireevmvx.target_scalable_vectorization': None, 'ireevmvx.loop_unroll': True, 'etiss.print_outputs': '1', 'etiss.fpu': 'double', 'etiss.compressed': '1', 'etiss.atomic': '1', 'riscv_gcc_rv32.name': 'riscv32-unknown-elf', 'riscv_gcc.variant': None, 'etissvp.script': None, 'riscv_gcc_rv64.install_dir': None, 'riscv_gcc.name': None, 'etissvp.exe': None, 'riscv_gcc_rv64.name': None, 'mlif.toolchain': 'gcc', 'riscv_gcc.install_dir': None, 'riscv_gcc_rv64.variant': None, 'riscv_gcc_rv32.variant': 'unknown', 'etiss.repeat': None, 'etiss.temp_dir_base': None, 'etiss.fclk': 100000000.0, 'etiss.xlen': 32, 'etiss.embedded': False, 'etiss.multiply': True, 'etiss.timeout_sec': 0, 'etiss.extensions': [], 'etiss.arch': None, 'etiss.abi': None, 'etiss.cmodel': None, 'etiss.cpu': None, 'etiss.enable_vext': False, 'etiss.vext_spec': 1.0, 'etiss.embedded_vext': False, 'etiss.vlen': 0, 'etiss.elen': 32, 'etiss.gdbserver_enable': False, 'etiss.gdbserver_attach': False, 'etiss.gdbserver_port': 2222, 'etiss.debug_etiss': False, 'etiss.trace_memory': False, 'etiss.plugins': [], 'etiss.verbose': False, 'etiss.cpu_arch': None, 'etiss.rom_start': 16777216, 'etiss.rom_size': 8388608, 'etiss.ram_start': 25165824, 'etiss.ram_size': 67108864, 'etiss.flash_start': None, 'etiss.flash_size': None, 'etiss.cycle_time_ps': 31250, 'etiss.enable_pext': False, 'etiss.pext_spec': 0.96, 'etiss.jit': None, 'etiss.allow_error': False, 'etiss.max_block_size': None, 'etiss.enable_xcorevmac': False, 'etiss.enable_xcorevmem': False, 'etiss.enable_xcorevbi': False, 'etiss.enable_xcorevalu': False, 'etiss.enable_xcorevbitmanip': False, 'etiss.enable_xcorevsimd': False, 'etiss.enable_xcorevhwlp': False, 'etiss.extra_int_config': {}, 'etiss.extra_bool_config': {}, 'etiss.extra_string_config': {}, 'etiss.extra_plugin_config': {}, 'etiss.use_run_helper': True, 'etiss.exit_on_loop': False, 'etiss.log_pc': False, 'etiss.log_level': None, 'etiss.enable_semihosting': True, 'etiss.jit_gcc_cleanup': True, 'etiss.jit_verify': False, 'etiss.jit_debug': False, 'etiss.load_integrated_libraries': True, 'etiss.use_stats_file': False, 'etiss.final_arch': 'rv32gc', 'etiss.final_abi': 'ilp32d', 'mlif.debug_symbols': '1', 'mlif.print_outputs': False, 'mlif.debug': False, 'mlif.build_dir': None, 'mlif.num_threads': 16, 'mlif.template': 'ml_interface', 'mlif.template_version': None, 'mlif.ignore_data': True, 'mlif.skip_check': False, 'mlif.fail_on_error': False, 'mlif.model_support_dir': None, 'mlif.prebuild_lib_path': None, 'mlif.optimize': None, 'mlif.input_data_path': None, 'mlif.output_data_path': None, 'mlif.mem_only': False, 'mlif.verbose_makefile': False, 'mlif.lto': False, 'mlif.slim_cpp': True, 'mlif.garbage_collect': True, 'mlif.strip_strings': False, 'mlif.unroll_loops': None, 'mlif.inline_functions': None, 'mlif.goal': 'generic_mlonmcu', 'mlif.set_inputs': False, 'mlif.set_inputs_interface': None, 'mlif.get_outputs': False, 'mlif.get_outputs_interface': None, 'mlif.get_outputs_fmt': None, 'mlif.batch_size': None, 'mlif.model_support_file': None, 'mlif.model_support_lib': None, 'mlif.fuse_ld': None, 'mlif.global_isel': False, 'mlif.extend_attrs': False, 'mlif.ccache': False, 'mlif.custom_entry': None}",[],-
